mean_noisy_spectrum_mae,mean_pred_spectrum_mae,aggregate_spectrum_mae_improvement_ratio,median_spectrum_mae_improvement_ratio,spectrum_improved_rate,mean_noisy_peak_error,mean_pred_peak_error,aggregate_peak_error_improvement_ratio,median_peak_error_improvement_ratio,peak_improved_rate,mean_clean_noise_floor,mean_pred_noise_floor,pred_to_clean_noise_floor_ratio,mean_pred_peak_keep_ratio,median_pred_peak_keep_ratio,valid_label_peak_sample_count,valid_label_peak_sample_rate,mean_label_peak_clean_mean,mean_label_peak_noisy_mean,mean_label_peak_pred_mean,aggregate_label_pred_peak_keep_ratio,mean_label_pred_peak_keep_ratio,median_label_pred_peak_keep_ratio,aggregate_label_noisy_peak_keep_ratio,mean_label_noisy_peak_keep_ratio,mean_label_peak_error_noisy,mean_label_peak_error_pred,mean_label_peak_error_improvement,label_peak_error_improved_rate
365.02506162710625,30.569065038489963,0.9162548869871352,0.899105257949424,1.0,266.66408258226517,293.6756154697952,-0.10129422990138563,-0.9382129344930081,0.16666666666666666,51.00289603479189,37.029781407139986,0.7260329174617836,0.6321353716265857,0.6380860544127338,6,1.0,688.264971234841,969.7153595420644,441.1256385003053,0.6409241454041542,0.6335459725239069,0.6409049369174181,1.4089273754587033,1.4790221535890045,314.94517184842016,247.1393327345357,67.80583911388452,0.16666666666666666
