mean_noisy_spectrum_mae,mean_pred_spectrum_mae,aggregate_spectrum_mae_improvement_ratio,median_spectrum_mae_improvement_ratio,spectrum_improved_rate,mean_noisy_peak_error,mean_pred_peak_error,aggregate_peak_error_improvement_ratio,median_peak_error_improvement_ratio,peak_improved_rate,mean_clean_noise_floor,mean_pred_noise_floor,pred_to_clean_noise_floor_ratio,mean_pred_peak_keep_ratio,median_pred_peak_keep_ratio,valid_label_peak_sample_count,valid_label_peak_sample_rate,mean_label_peak_clean_mean,mean_label_peak_noisy_mean,mean_label_peak_pred_mean,aggregate_label_pred_peak_keep_ratio,mean_label_pred_peak_keep_ratio,median_label_pred_peak_keep_ratio,aggregate_label_noisy_peak_keep_ratio,mean_label_noisy_peak_keep_ratio,mean_label_peak_error_noisy,mean_label_peak_error_pred,mean_label_peak_error_improvement,label_peak_error_improved_rate
383.13804498859594,22.997868450794577,0.9399749809458909,0.9045838146089269,0.96,293.361831799723,38.48616370521857,0.8688099148102779,0.6084566398827572,0.86,56.853570433748025,60.34817389310458,1.0614667369647233,1.0675471369351326,0.9735579461582898,200,1.0,743.8704107537037,953.2076310256223,718.8313791541403,0.966339524683885,0.9678183444406951,0.9723362839637917,1.2814162483755929,1.2758334866399497,284.7572725616781,40.23044930934006,244.52682325233803,0.88
