mean_noisy_spectrum_mae,mean_pred_spectrum_mae,aggregate_spectrum_mae_improvement_ratio,median_spectrum_mae_improvement_ratio,spectrum_improved_rate,mean_noisy_peak_error,mean_pred_peak_error,aggregate_peak_error_improvement_ratio,median_peak_error_improvement_ratio,peak_improved_rate,mean_clean_noise_floor,mean_pred_noise_floor,pred_to_clean_noise_floor_ratio,mean_pred_peak_keep_ratio,median_pred_peak_keep_ratio,valid_label_peak_sample_count,valid_label_peak_sample_rate,mean_label_peak_clean_mean,mean_label_peak_noisy_mean,mean_label_peak_pred_mean,aggregate_label_pred_peak_keep_ratio,mean_label_pred_peak_keep_ratio,median_label_pred_peak_keep_ratio,aggregate_label_noisy_peak_keep_ratio,mean_label_noisy_peak_keep_ratio,mean_label_peak_error_noisy,mean_label_peak_error_pred,mean_label_peak_error_improvement,label_peak_error_improved_rate
383.13804498859594,20.14280513899191,0.947426768491259,0.8972692187587588,0.875,293.361831799723,125.84178654050544,0.571035585070872,0.0,0.495,56.853570433748025,46.75657250767411,0.8224034506708767,0.8017422225381106,0.7947033883354748,200,1.0,743.8704107537037,953.2076310256223,590.9048392765756,0.7943652963395325,0.7962133549003664,0.8028197047836613,1.2814162483755929,1.2758334866399497,284.7572725616781,153.59724359779244,131.16002896388562,0.42
