mean_noisy_spectrum_mae,mean_pred_spectrum_mae,aggregate_spectrum_mae_improvement_ratio,median_spectrum_mae_improvement_ratio,spectrum_improved_rate,mean_noisy_peak_error,mean_pred_peak_error,aggregate_peak_error_improvement_ratio,median_peak_error_improvement_ratio,peak_improved_rate,mean_clean_noise_floor,mean_pred_noise_floor,pred_to_clean_noise_floor_ratio,mean_pred_peak_keep_ratio,median_pred_peak_keep_ratio,valid_label_peak_sample_count,valid_label_peak_sample_rate,mean_label_peak_clean_mean,mean_label_peak_noisy_mean,mean_label_peak_pred_mean,aggregate_label_pred_peak_keep_ratio,mean_label_pred_peak_keep_ratio,median_label_pred_peak_keep_ratio,aggregate_label_noisy_peak_keep_ratio,mean_label_noisy_peak_keep_ratio,mean_label_peak_error_noisy,mean_label_peak_error_pred,mean_label_peak_error_improvement,label_peak_error_improved_rate
383.13804498859594,24.61407026471461,0.935756653282899,0.8740369466701821,0.865,293.361831799723,65.39711487725485,0.7770769480267589,0.4460683580934989,0.64,56.853570433748025,57.70010511752775,1.0148897365164813,0.9683983552913912,0.9240028471808561,200,1.0,743.8704107537037,953.2076310256223,680.5403137697062,0.9148640730045571,0.9179572948769328,0.9299626151048652,1.2814162483755929,1.2758334866399497,284.7572725616781,72.47929990996528,212.27797265171282,0.625
