sample_id,mask_ratio,high_interference_coverage,target_mask_overlap_ratio,mask_in_noisy_mae,mask_out_noisy_mae,mask_in_v11_mae,mask_out_v11_mae,mask_in_v13_mae,mask_out_v13_mae
301,0.12702047413793102,0.9528936742934051,0.0034482758620689655,0.05455570538368221,0.001004695774470689,0.027237550187130193,0.009291539065661604,0.011381840774219273,0.001004696155653353
835,0.1380657327586207,1.0,0.13793103448275862,13.843365821981147,0.03395078136557862,0.09713378694396455,0.01683446722802685,1.129804006019198,0.03395078223415363
1636,0.14183728448275862,0.9959623149394348,0.1724137931034483,12.310764497142653,0.02782284883031132,1.032703974477742,0.1873234284507704,0.8323231274087827,0.027822876045695326
1639,0.12957974137931033,0.9380888290713324,0.13620689655172413,8.133887472816339,0.15167077777668725,0.05123115911643896,0.018223144317699887,0.6293841277972053,0.1516707787995075
1511,0.0071390086206896556,0.005383580080753701,0.0017241379310344827,0.0,0.0,0.04986524620527475,0.022555970939242886,0.0013760723783252848,4.760944273820885e-09
1459,0.07219827586206896,0.6258411843876177,0.020689655172413793,0.004179833427105182,0.00018539293379220655,0.015173435881778843,0.010747935492508777,0.026889444041933646,0.00018539313576293183
10,0.13052262931034483,0.9407806191117093,0.1206896551724138,1.2766670550457964,0.018425230613322595,0.034234421006585636,0.01093984529528446,0.0894036721801184,0.018425231597660345
980,0.1255387931034483,0.9205921938088829,0.041379310344827586,1.2505314407696744,0.021447576238143425,0.18225678550154828,0.037765184774734874,0.14380325573274885,0.021447580900285042
1371,0.11813038793103449,0.8775235531628532,0.004597701149425287,0.051770434800788884,0.0012091674363540652,0.020601640694238612,0.010430985718909165,0.014834964033801272,0.0012091680011896522
486,0.1361799568965517,0.9959623149394348,0.12758620689655173,1.7718631184044362,0.003693586215605637,0.08282870057421692,0.016355010060252865,0.09334785378431354,0.00369358866149254
1643,0.13577586206896552,0.9865410497981157,0.07413793103448275,0.37322484665961037,0.0019469393200204446,0.01815874114469393,0.010735732676938042,0.024553893015724533,0.0019469403134554527
1750,0.1361799568965517,0.9582772543741588,0.13793103448275862,7.656998141739025,0.08137670136439848,0.2050319435736874,0.041731733890312366,0.46685999596486577,0.08137670630804551
120,0.13779633620689655,1.0,0.13793103448275862,13.222752382586453,0.023721309832963156,0.6097571581217177,0.15126364924526772,0.720721313729639,0.02372132635311446
1059,0.13267780172413793,0.9771197846567967,0.13793103448275862,4.12261806536074,0.025925667799782635,0.34082316175769817,0.07314059027844844,0.27370424513418923,0.025925676425041847
1396,0.0451239224137931,0.39569313593539707,0.01896551724137931,0.5895518012596874,0.03528595931426839,0.2354197870500922,0.05180480490363464,0.2365202776118967,0.03528596594052645
1677,0.1392780172413793,1.0,0.13793103448275862,13.83356378688975,0.02909849635416812,0.12371565181080366,0.02755662363686643,1.0343667400865189,0.02909849942741296
1593,0.16365840517241378,0.9946164199192463,0.07957559681697612,1.0337901827270604,0.010661173709570614,0.02653262242560777,0.015275955001322056,0.07505256204835824,0.01066117437269582
1025,0.16042564655172414,0.9946164199192463,0.09885057471264368,1.1936392627975454,0.010911322617165441,0.03867080395450631,0.01558748689306969,0.0759757733795493,0.010911323498075184
1442,0.12351831896551724,0.9125168236877523,0.12758620689655173,2.17552274280123,0.04073630946476154,0.2508624742726396,0.07658491860714571,0.21160153309310212,0.04073631710476438
1759,0.03596443965517242,0.2759084791386272,0.0017241379310344827,0.03201663339263348,0.0024356890536454366,0.018854884042491898,0.011050334850624687,0.017916301071733313,0.0024356897818951866
1073,0.12244073275862069,0.9663526244952894,0.03620689655172414,0.39621729742605166,0.0030173153502146754,0.06014567341203129,0.014489555426935561,0.05049816502343691,0.0030173174151202457
415,0.12688577586206898,0.9798115746971736,0.05517241379310345,0.24153572750078509,0.001442235245134516,0.016132451151546524,0.00870871832894467,0.019713292028903134,0.0014422359519122374
1140,0.04997306034482758,0.3916554508748318,0.0022988505747126436,0.013760615408991385,0.0009092213055438192,0.014507826699525564,0.009381477353862433,0.026714445277394975,0.0009092216770826599
352,0.013873922413793104,0.029609690444145357,0.0,0.0,0.0,0.10529119484929453,0.026028446406130005,0.08562029702493042,5.3913620861575805e-09
333,0.13631465517241378,0.9892328398384926,0.1103448275862069,7.650545802976765,0.03646347732610622,0.29366784322103523,0.07986197191560396,0.4225353718223764,0.03646348606678173
378,0.13294719827586207,0.9367429340511441,0.14482758620689656,7.458849613985841,0.10195593101349916,0.3469777801151413,0.08963510862853906,0.40236440868626544,0.10195593936706211
1892,0.13375538793103448,0.9825033647375505,0.1310344827586207,6.10581590068321,0.03938880630948894,0.16303270357331737,0.02993200599325787,0.3335722268215285,0.03938881032409932
424,0.13011853448275862,0.9784656796769852,0.05862068965517241,0.673699545340146,0.0046528980788586105,0.06125556602252279,0.012835090623137304,0.051943812707087186,0.004652899680654164
653,0.14574353448275862,1.0,0.13793103448275862,7.335285453758487,0.018564641688021008,0.046520562576913546,0.0132354713210246,0.5367284829188264,0.018564642855235385
1037,0.12890625,0.9636608344549125,0.017241379310344827,0.43177129079800464,0.0036237788769310567,0.01548549896949269,0.010791409923512204,0.03209607544261649,0.003623779734780128
1607,0.08876616379310345,0.7550471063257066,0.034482758620689655,0.20845300826841026,0.0061800319045301,0.05041005357355075,0.013936424091707313,0.043220675395774864,0.0061800335290364454
927,0.04283405172413793,0.3472409152086137,0.0,0.07297396420530776,0.004846530595348814,0.023973673988062487,0.011160252117454032,0.028156307737649416,0.004846531730507294
495,0.1336206896551724,0.9878869448183042,0.12260536398467432,2.744676008087784,0.01593998078072916,0.23956840953258424,0.04130663295346123,0.19244836846145522,0.015939986910283987
1483,0.1361799568965517,0.9515477792732167,0.1396551724137931,3.423583312477888,0.03485624741575792,0.25520901938922247,0.06145472032333235,0.20904319133129684,0.034856255074461454
1529,0.1263469827586207,0.9676985195154778,0.005172413793103448,0.057689575323290755,0.0006553592488064752,0.015329839804482425,0.010543835034912026,0.016893070654862757,0.0006553598478984961
1164,0.010102370689655173,0.016150740242261104,0.0,0.0,0.0,0.03885122873856565,0.02008778513219586,7.874819117502226e-05,4.033440966188922e-09
618,0.13523706896551724,0.9663526244952894,0.13448275862068965,4.45479608526276,0.04459489573944592,0.04030019027527361,0.012531446297575043,0.3168034646353504,0.04459489695188522
453,0.1333512931034483,0.9838492597577388,0.13793103448275862,7.819938624348136,0.049512602537719226,0.2337020761203565,0.03917696870710904,0.4536273329835917,0.04951260760320843
1258,0.03017241379310345,0.2597577388963661,0.0,0.02355332387559377,0.0015660330321547002,0.01565852457121674,0.011670562927930306,0.02092019158577054,0.0015660337754183219
877,0.13173491379310345,0.9851951547779273,0.13793103448275862,14.482220638133315,0.09814432161602105,0.1256707309856094,0.028247684811719624,1.11870245001036,0.09814432434801752
985,0.13038793103448276,0.9340511440107672,0.1310344827586207,4.5304913888868885,0.08709406780378055,0.03786170761569676,0.016697240790677838,0.27212543008226137,0.0870940686437654
824,0.13213900862068967,0.9380888290713324,0.13793103448275862,4.4794793188361055,0.08699376465649765,0.032043687986064925,0.012871156602551592,0.28500771925635443,0.08699376526115542
1116,0.15557650862068967,1.0,0.11724137931034483,1.2090738150809486,0.010415796260840254,0.06213868377976035,0.01757588452714033,0.06486090462270988,0.01041579756728438
4,0.12540409482758622,0.9259757738896366,0.14942528735632185,7.633063767176854,0.10290512558106389,0.5876812942209755,0.15679416203965468,0.5085249209785181,0.10290514029689643
1010,0.006196120689655173,0.017496635262449527,0.0,0.0,0.0,0.009374686292019516,0.010443115413092894,8.424844212184148e-05,1.3266379806000087e-09
1425,0.13389008620689655,0.990578734858681,0.1206896551724138,2.402429066682728,0.011623234016060602,0.11578844096218671,0.02059346956861066,0.1335667757150297,0.011623237250311606
95,0.03246228448275862,0.29475100942126514,0.010344827586206896,0.19083604553055203,0.011511142898560173,0.06411229174034404,0.019465804279383513,0.07668702490078899,0.01151114514571123
1887,0.12540409482758622,0.9057873485868102,0.12643678160919541,2.893033280282738,0.05657546390802228,0.39687615663375997,0.1190676314367233,0.30334846560049733,0.05657547403607164
99,0.1271551724137931,0.9300134589502019,0.09655172413793103,1.314620951322995,0.018111796040531127,0.10935890603353789,0.02105723128663257,0.08606218618465455,0.01811179881543361
373,0.12419181034482758,0.9111709286675639,0.0367816091954023,0.11306483671916548,0.002456476529733122,0.016234250748257836,0.011050296136303022,0.019343672414392447,0.0024564768712554293
1181,0.13240840517241378,0.9892328398384926,0.11724137931034483,4.378018380042626,0.01886726636944311,0.196749717106634,0.03307019187571282,0.20044938095477471,0.01886727133798343
1403,0.14022090517241378,0.9986541049798116,0.12873563218390804,1.730449809472463,0.0036768830845297987,0.14458277554164428,0.022169123618474715,0.11760363437205594,0.003676887268064337
1811,0.13011853448275862,0.9340511440107672,0.12413793103448276,11.083856195560273,0.17948188634563392,0.06871641776718658,0.019628720241657814,0.9202262939972718,0.17948188758933029
1283,0.03353987068965517,0.27052489905787347,0.041379310344827586,2.2436224137046255,0.15773511514982938,0.5254283063831036,0.23441609199491792,0.4826194558635672,0.15773513957437202
1350,0.1019665948275862,0.8263795423956931,0.0034482758620689655,0.16520842929890459,0.003515429285989602,0.03710910124175668,0.011473571521463376,0.03197226418523072,0.003515430661114621
737,0.041487068965517244,0.3189771197846568,0.0,0.013468468013541839,0.0009882032825430185,0.018590952773255186,0.00882411694502648,0.022784024158138,0.0009882037031305644
1232,0.08822737068965517,0.7415881561238223,0.0,0.025119680655999774,0.0007803955314989764,0.018290582226498493,0.011467915336787336,0.015403742008460099,0.0007803963357960075
1321,0.028960129310344827,0.20995962314939434,0.0,0.007459578508401945,0.0006974390397987087,0.013805215717746143,0.01233349758774883,0.028891113687351887,0.0006974397043972054
571,0.035829741379310345,0.2543741588156124,0.0,0.0032619487617705193,0.00032794285005853594,0.01856871148813474,0.01111899798037052,0.02620391193726503,0.00032794323110847917
971,0.09469288793103449,0.7604306864064603,0.005747126436781609,0.014804084332850099,0.0005240746737984129,0.017453928310912917,0.010823587246631405,0.020122291524196638,0.0005240750779486368
1706,0.1255387931034483,0.8977119784656796,0.022988505747126436,0.26072843480326974,0.004340395148844009,0.03415803598067621,0.012905134599389372,0.026916214923909308,0.0043403965876242885
1635,0.046201508620689655,0.39569313593539707,0.027586206896551724,0.5433169109240591,0.030088462610970507,0.17550086911425983,0.04770591909898565,0.15402812112460473,0.03008846821302766
795,0.12957974137931033,0.9744279946164199,0.03793103448275862,0.21134332009979515,0.0018272656452319516,0.014435312957196123,0.008964121698630827,0.02640865824786584,0.0018272660071707034
944,0.13173491379310345,0.9259757738896366,0.04482758620689655,0.41439680120936384,0.006500696989670102,0.016511984441368404,0.01029979830375722,0.02675460695874096,0.006500697707405709
395,0.03596443965517242,0.3028263795423957,0.017241379310344827,0.7315977588116498,0.045559453161057036,0.28468217549148284,0.07969904466119562,0.28073328930703206,0.04555946080757471
584,0.13968211206896552,1.0,0.13793103448275862,4.043983088861592,0.00816816014324396,0.21329863485577774,0.032448498136285225,0.1972350556181623,0.008168165421135814
405,0.01818426724137931,0.02288021534320323,0.0,0.0,0.0,0.010903589598531225,0.009811047397409017,0.01472463783937225,3.5779612361056306e-10
1875,0.12823275862068967,0.9528936742934051,0.13793103448275862,3.9570058265993806,0.03701203396864912,0.5067504146680087,0.1460797613703334,0.4168965766950005,0.03701204889782953
190,0.1359105603448276,0.9932705248990579,0.13793103448275862,7.904323799542346,0.038958779162901164,0.11269341186009248,0.024052063842914466,0.5446962827401173,0.038958782126156714
1022,0.09792564655172414,0.8061911170928667,0.06206896551724138,0.7734253873999059,0.01957834218982757,0.19246321417637283,0.0385419886414134,0.17091361914702194,0.019578347114946867
430,0.16837284482758622,1.0,0.1896551724137931,9.107649139012771,0.09689030518209175,0.06857245945595349,0.02747003056485972,0.7021312111428983,0.09689030606986018
1567,0.13375538793103448,0.9596231493943472,0.1310344827586207,3.7814559503560305,0.03980601967516266,0.039102203484338786,0.013306551965462684,0.2756480898337746,0.03980602059952751
182,0.16002155172413793,1.0,0.13793103448275862,2.0970393996514414,0.019459689892748558,0.10457955711595975,0.027044871668483548,0.10727466007746628,0.01945969208038919
1597,0.12877155172413793,0.927321668909825,0.11264367816091954,1.3539724291671706,0.019661690064380986,0.06115181948130526,0.01734010687443295,0.0817958492315562,0.019661691941350687
1417,0.1411637931034483,1.0,0.13333333333333333,3.108236073842448,0.006389090198059369,0.05596597421710602,0.014736256482629703,0.17099237647763868,0.006389091932825652
548,0.13577586206896552,0.990578734858681,0.027586206896551724,0.4166734585216259,0.001393822483842379,0.01397616695247945,0.008501246689375217,0.0267601835796065,0.001393823228116308
1340,0.034482758620689655,0.2853297442799462,0.0,0.01767691641874963,0.0012352561636609315,0.016634267380671003,0.010145153942697771,0.02183709737785393,0.001235256849749963
1549,0.13577586206896552,0.9676985195154778,0.13793103448275862,7.947205834741441,0.08102891015389778,0.03983158076235786,0.012647778779701429,0.6367398820964861,0.08102891072098112
1886,0.13510237068965517,0.9986541049798116,0.11724137931034483,7.271225432873762,0.01578600105732889,0.5404915419418138,0.1468359111037116,0.48031573916559994,0.01578601681753439
1495,0.1328125,0.9919246298788694,0.13275862068965516,2.4002027576496396,0.009027124302533784,0.2979926431012948,0.08529334749715348,0.27091548732973236,0.009027134730360157
923,0.13402478448275862,0.9851951547779273,0.12413793103448276,1.3814374876919842,0.008981765115971279,0.03833622353477669,0.010686474564867536,0.09781442673768317,0.00898176620591885
1352,0.11705280172413793,0.8802153432032301,0.009195402298850575,0.12355300130706019,0.002298579203273443,0.01851715016749318,0.009576596934712226,0.01664382528552947,0.0022985800445509486
20,0.03421336206896552,0.2449528936742934,0.0,0.18185313722731997,0.017674708786153327,0.09858198965251727,0.026449517543011822,0.0715773804940149,0.01767471086824943
805,0.13092672413793102,0.9798115746971736,0.1206896551724138,7.278051972224103,0.047084676525514874,0.6202034334365768,0.1435773325155971,0.5057850996916794,0.04708469154835497
1323,0.12297952586206896,0.9098250336473755,0.006896551724137931,0.04549840566842266,0.0009197221044673201,0.01661245746416667,0.010416857310506424,0.015886319142079556,0.000919722630883153
1346,0.13550646551724138,0.9946164199192463,0.11264367816091954,1.4978861529837875,0.00375734151982068,0.12053995531340103,0.0196200759036215,0.09599734563187358,0.0037573452038548853
1373,0.12863685344827586,0.9475100942126514,0.08620689655172414,0.6530225605446082,0.00794216757272626,0.01917710055429582,0.011435805489622706,0.06353831053534283,0.007942168163736909
1496,0.1336206896551724,0.9838492597577388,0.05938697318007663,0.9563407612184897,0.003913678303807557,0.04756719413152457,0.014870173397914717,0.05841366574263552,0.003913680207720645
926,0.037984913793103446,0.3041722745625841,0.0,0.22824126549929555,0.015695018311052456,0.08115898592764233,0.020682534642594636,0.08394728826459662,0.01569502100541313
608,0.09348060344827586,0.775235531628533,0.0,0.07092180765207803,0.0019899994080709786,0.01497754660758722,0.010125671823051562,0.017363017399391074,0.0019900002826459063
302,0.1302532327586207,0.9434724091520862,0.12873563218390804,4.05910178173728,0.07162474628817547,0.07641091110927746,0.02199836302940599,0.21852500071280648,0.07162474802666789
612,0.03529094827586207,0.2651413189771198,0.027586206896551724,1.2871414212703345,0.09198428635614939,0.3438631935831854,0.16239891714943558,0.2520359781881662,0.0919843011401401
236,0.13119612068965517,0.917900403768506,0.13333333333333333,7.538449978169603,0.11728242782366367,0.38277407515168305,0.08579493713890009,0.3998026663240454,0.11728243642127471
1131,0.11651400862068965,0.8869448183041723,0.03793103448275862,0.1239274473755806,0.0023957266080302624,0.01673038811995192,0.00966438379956097,0.01638167399744732,0.0023957274054684017
483,0.13092672413793102,0.9367429340511441,0.13218390804597702,3.5111784749427666,0.06730640540093025,0.04347085426504286,0.014612346057714342,0.22694174268408368,0.06730640629694783
547,0.09469288793103449,0.775235531628533,0.016091954022988506,0.08631288021869823,0.002500135544582649,0.019966150989937037,0.011270349764067739,0.0188228082928837,0.0025001364778261584
1889,0.1400862068965517,0.9986541049798116,0.12413793103448276,2.4212697965061696,0.00832002385409229,0.0432224706557946,0.012309385929967952,0.1420404363741412,0.00832002506010197
723,0.09146012931034483,0.7577388963660835,0.0,0.014973638075035272,0.0004109909216985069,0.020223566258685963,0.009441767400275828,0.02192978487617532,0.00041099149001118694
1419,0.13308189655172414,0.9407806191117093,0.12413793103448276,2.4862343791435215,0.045903064345580474,0.02606786532413576,0.011726070555283078,0.16315292462944633,0.04590306504081152
668,0.1336206896551724,0.9690444145356663,0.04597701149425287,0.10459497074765084,0.0007068265960689941,0.01205564833730347,0.008576692496784851,0.01610933093634867,0.0007068270003153955
103,0.13914331896551724,1.0,0.13793103448275862,13.67192741235468,0.0322468700757174,0.09251809144475434,0.02047124404613764,1.0515381084837065,0.032246871747600894
550,0.12526939655172414,0.9380888290713324,0.022988505747126436,0.21540555061349848,0.002708852633711131,0.011317841644907333,0.010974811122847535,0.02138723648694744,0.002708853330188344
143,0.1632543103448276,1.0,0.13793103448275862,2.1486188465337595,0.018988941161393224,0.04082385226363194,0.016393062411286057,0.12331833129548046,0.018988942016225484
853,0.12957974137931033,0.9313593539703903,0.13793103448275862,14.535183363124512,0.2951195728416402,0.09998391628759294,0.022934006700575063,1.230169593821838,0.29511957355693946
1668,0.16514008620689655,1.0,0.13448275862068965,6.808599911165411,0.06442222303849691,0.0722769067247438,0.02503621773157242,0.4759110230651869,0.06442222443645057
