sample_id,tf_mae,spectrum_mae,noisy_spectrum_mae,pred_spectrum_mae,spectrum_mae_improvement,spectrum_mae_improvement_ratio,noisy_noise_floor,clean_noise_floor,pred_noise_floor,noise_floor_reduction,peak_error,noisy_peak_error,pred_peak_error,peak_error_improvement,peak_error_improvement_ratio,clean_peak_mean,pred_peak_keep_ratio,noisy_peak_keep_ratio,label_peak_clean_mean,label_peak_noisy_mean,label_peak_pred_mean,label_pred_peak_keep_ratio,label_noisy_peak_keep_ratio,label_peak_error_noisy,label_peak_error_pred,label_peak_error_improvement
210,0.3699303865432739,408.3682431781209,1689.0850177919137,408.3682431781209,1280.716774613793,0.7582310902787076,1612.2990005587353,65.67691945687993,433.77888910880716,1178.5201114499282,478.76850310124263,1076.88733237794,478.76850310124263,598.1188292766974,0.5554144907210998,758.5466009459533,0.6362340272090758,2.41967195032579,596.4718417706516,1815.2032073261591,527.9271142774802,0.8850830455136096,3.043233695554936,1218.7313655555074,324.3484474393593,894.3829181161482
1485,0.3483481705188751,247.5375555750138,1108.5497828148955,247.5375555750138,861.0122272398817,0.7767014531846719,1312.880464733072,301.63505205216546,410.09550117008354,902.7849635629884,162.5301463806104,993.3690241992323,162.5301463806104,830.8388778186219,0.8363849260232087,1168.3636352231376,0.8868326818734988,1.3531464150439292,512.839485613293,1579.0049047505795,544.9327243810533,1.0625795003467424,3.078945652677823,1066.1654191372863,306.4803691042506,759.6850500330357
145,0.024755453690886497,17.522368187725824,63.17097877920686,17.522368187725824,45.64861059148104,0.7226199668526677,88.48673815670176,37.983436260799095,40.93681957149492,47.54991858520684,46.10589900896306,26.967241848795727,46.10589900896306,-19.13865716016733,-0.7097002084038492,808.1507233930937,0.9429488860501378,0.9666309253110964,1060.0872712024595,1030.737674525537,1011.9218293993836,0.9545646447122775,0.9723139806747879,29.3495966769226,48.165441803075964,-18.815845126153363
331,0.007607221603393555,2.5830799222182126,5.916373728181295,2.5830799222182126,3.3332938059630823,0.5634014954271226,8.676323962050564,4.405714228508322,5.0726713033507895,3.603652658699774,6.764580658807593,7.46323276134486,6.764580658807593,0.6986521025372667,0.09361253023701367,881.2982737569688,1.0076756994314426,1.008468452717522,698.8969852693268,702.515881012886,701.2296115890997,1.0033375824605597,1.0051780102358927,7.349824855307119,7.09052037747675,0.25930447783036925
88,0.029298946261405945,21.005375254217565,120.48170189795334,21.005375254217565,99.47632664373577,0.825655058624513,130.42997157127468,16.924934916494244,30.360737964672225,100.06923360660245,54.61701715185933,5.0287430102599915,54.61701715185933,-49.588274141599335,-9.860968047169221,535.6478767758775,0.8980355948004404,1.0078997001934815,658.8930180001889,686.1507275091063,625.0292823690722,0.9486051078005094,1.041368945738183,57.23669935583163,46.236495093853826,11.000204261977807
1242,0.17268292605876923,93.83212778461161,365.88268603089716,93.83212778461161,272.05055824628556,0.7435458649259837,583.4393910057946,362.4051120713745,359.36631601612993,224.0730749896647,87.61493310864323,187.20004821481325,87.61493310864323,99.58511510617002,0.5319716317161173,1476.9013222489427,0.9406765152222708,1.107526571036739,608.2356921478662,987.261688981487,724.2570501561391,1.1907506571976498,1.6231564535372205,379.02599683362087,161.05111796459195,217.9748788690289
1278,0.38307565450668335,478.2665415287064,1784.5819614932514,478.2665415287064,1306.315419964545,0.7320007980308643,1661.7041353242635,7.0919717837312355,443.25611656059345,1218.44801876367,330.5935787472791,581.6015827349121,330.5935787472791,251.008003987633,0.43158067556710866,822.7115655477637,0.697204590510331,1.5752234345814184,552.0461653580041,1758.3909675954724,671.8642704076834,1.2170436325229734,3.1852244937796983,1287.613759985472,332.8920664981857,954.7216934872862
1603,0.05130899325013161,52.26292600992007,273.7957521581437,52.26292600992007,221.53282614822365,0.8091171042721906,261.79532772323853,4.64342916056009,48.5019627336933,213.29336498954524,93.95900652859747,231.10678897989806,93.95900652859747,137.1477824513006,0.5934390030542542,771.9815761465501,0.878288537664841,0.8989313791570774,745.6541055771428,805.3785953886066,708.6039039640419,0.9503118116885796,1.080096775924323,209.9334514542371,57.36914831551585,152.56430313872124
63,0.11462718993425369,103.03489019565407,534.6447859764875,103.03489019565407,431.6098957808334,0.8072834657735065,526.4162253628681,22.363085675571742,108.87385865580639,417.5423667070617,88.77491028200639,252.96641451205946,88.77491028200639,164.19150423005306,0.6490644402212756,741.830060995762,0.8803298559203123,1.3410031863261263,965.9811692590998,1182.6445631850725,874.334112495198,0.9051254209911831,1.2242935999385494,216.66339392597263,91.64705676390179,125.01633716207084
875,0.12401609867811203,79.00896201018696,330.7506483681824,79.00896201018696,251.74168635799543,0.761122276252543,449.82636510827086,189.55954432434268,190.3558850653547,259.47048004291617,44.4135694762119,385.34731366816715,44.4135694762119,340.93374419195527,0.8847440532193314,818.192760503349,0.9457174743896674,1.1863528840945856,907.8588098109387,682.586225293832,817.2610527023583,0.9002072171030125,0.7518638558301596,451.0839859116474,138.4253702238198,312.6586156878276
527,0.011580171063542366,6.198769942934228,20.59531743504263,6.198769942934228,14.396547492108404,0.6990204223612931,25.668149529418685,6.36276560245032,9.097714985690592,16.57043454372809,25.097866008755926,24.551510663049765,25.097866008755926,-0.5463553457061607,-0.02225343088677758,788.3254787656357,0.9681630662907735,0.9688561243745507,541.1412625507212,515.3021904625729,521.9582858059152,0.9645508888854915,0.9522507820483816,25.839072088148306,19.18297674480595,6.656095343342358
807,0.006267210468649864,2.408274034340922,4.281289097232294,2.408274034340922,1.8730150628913722,0.43748857420121706,7.708903365955736,5.4609723466809585,5.830994651434556,1.8779087145211806,7.041740890370401,6.903441887555573,7.041740890370401,-0.13829900281482832,-0.020033340624498016,752.3071135357272,0.9906398055213445,0.9908236386930992,593.8788708401496,587.8045919078453,587.5264319201239,0.9893034771366103,0.9897718554564652,6.074278932304409,6.352438920025833,-0.27815998772142336
155,0.11581193655729294,116.12031237523212,564.0262346074528,116.12031237523212,447.9059222322207,0.7941224977663517,549.5985448788832,6.840791685725647,110.58741722000461,439.0111276588786,76.11470204588112,418.46915200197674,76.11470204588112,342.3544499560956,0.8181115580879864,26.503761386726968,3.871845280194804,16.789047671231497,1027.5167641829694,1638.4893094786294,1101.8066992754127,1.0723004603740116,1.5946107806634913,610.97254529566,74.28993509244333,536.6826102032167
1755,0.0008201946038752794,2.497586101475399,0.0,2.497586101475399,-2.497586101475399,0.0,34.846684558319545,34.846684558319545,34.810418911352215,0.0362656469673297,3.7943451409065765,0.0,3.7943451409065765,-3.7943451409065765,0.0,143.04352382037612,0.9734741913540159,1.0,676.0108776633346,676.0108776633346,676.8700743663335,1.0012709805883135,1.0,0.0,0.8591967029989007,-0.8591967029989007
746,0.03873331844806671,38.58965029794339,177.199131996882,38.58965029794339,138.6094816989386,0.7822243830256324,170.21027618552063,4.228308741339012,37.20366440187287,133.00661178364777,48.59930902915928,52.7058394320567,48.59930902915928,4.10653040289742,0.07791414475413419,432.1059877061218,0.8875291932723414,0.8780256674714206,770.429243793086,656.6910343267125,677.9376548209545,0.879947977420011,0.8523703372078641,113.73820946637352,92.49158897213158,21.246620494241938
1223,0.1097026839852333,66.86920370169783,193.1482441951767,66.86920370169783,126.27904049347886,0.6537933648823318,316.9593321501802,216.76208288017165,209.6891965558058,107.27013559437441,64.42437857661575,215.50247528750563,64.42437857661575,151.0780967108899,0.7010504009725826,961.1295087570597,0.9477838438049603,1.224217936629784,507.465138007811,565.2101655442983,454.5054287789077,0.8956387241953,1.1137911222102483,163.5459597262308,73.37385940042456,90.17210032580623
587,0.272586852312088,287.23017384345565,1195.695235352212,287.23017384345565,908.4650615087563,0.7597797788674409,1161.5988790305064,9.051267733901621,268.5886338469189,893.0102451835875,216.0518754046337,750.1479511657949,216.0518754046337,534.0960757611612,0.7119876484780497,803.0779965743844,0.9242111788937667,1.691027071217573,860.3170744735111,1326.201514729022,743.4898542992539,0.8642044617727109,1.5415264372622368,612.2839266808022,254.09212665960516,358.1918000211971
196,0.4389764964580536,498.0924987752187,1791.3313318101896,498.0924987752187,1293.2388330349709,0.7219428422145207,1730.231443866145,7.717629591411601,460.2096055401597,1270.0218383259853,325.12690736325754,532.5785562392189,325.12690736325754,207.45164887596133,0.38952309747668484,782.0390309330883,0.6097304010706535,1.408368862498432,1000.272846327531,1528.3385898678896,866.5790751661257,0.8663426967429361,1.5279217020427323,847.8929936619045,443.4282455014672,404.4647481604373
958,0.11178708076477051,65.66652632885425,206.11185302657543,65.66652632885425,140.44532669772119,0.681403444951866,320.17091000508015,201.19932830072807,195.9347795134195,124.23613049166065,138.60896386068524,348.96114832596226,138.60896386068524,210.35218446527702,0.6027954271539376,732.137871939723,0.8106791505082843,0.8592317670765612,1079.5980555261483,1389.1165491635954,1140.0508564876882,1.0559956556536014,1.2866978984012727,309.51849363744714,60.45280096153988,249.06569267590726
1519,0.22470588982105255,231.1494872648875,1000.529984797567,231.1494872648875,769.3804975326794,0.7689729535575538,976.1713091334303,12.518518901975916,223.29434398437172,752.8769651490586,226.67817471171244,1047.1365349200669,226.67817471171244,820.4583602083544,0.7835256748738922,780.5610083638772,1.290404173770926,2.3415178617683647,1029.4289610749418,2115.747517576418,1271.9132415435129,1.2355522232591614,2.055263255239225,1086.3185565014762,242.48428046857111,843.8342760329051
