mean_noisy_spectrum_mae,mean_pred_spectrum_mae,aggregate_spectrum_mae_improvement_ratio,median_spectrum_mae_improvement_ratio,spectrum_improved_rate,mean_noisy_peak_error,mean_pred_peak_error,aggregate_peak_error_improvement_ratio,median_peak_error_improvement_ratio,peak_improved_rate,mean_clean_noise_floor,mean_pred_noise_floor,pred_to_clean_noise_floor_ratio,mean_pred_peak_keep_ratio,median_pred_peak_keep_ratio,valid_label_peak_sample_count,valid_label_peak_sample_rate,mean_label_peak_clean_mean,mean_label_peak_noisy_mean,mean_label_peak_pred_mean,aggregate_label_pred_peak_keep_ratio,mean_label_pred_peak_keep_ratio,median_label_pred_peak_keep_ratio,aggregate_label_noisy_peak_keep_ratio,mean_label_noisy_peak_keep_ratio,mean_label_peak_error_noisy,mean_label_peak_error_pred,mean_label_peak_error_improvement,label_peak_error_improved_rate
383.13804498859594,32.600880841586395,0.9149108754194412,0.8786633080335514,0.96,293.361831799723,59.35223626557266,0.7976824868407142,0.3588315609924108,0.79,56.853570433748025,62.644691129324194,1.1018602816216199,1.0474922901607615,0.9613569457991047,200,1.0,743.8704107537037,953.2076310256223,707.2251666833021,0.9507370591158856,0.9529991512893403,0.971469061695312,1.2814162483755929,1.2758334866399497,284.7572725616781,60.07591289106085,224.68135967061724,0.805
