rho,pfa,dilation_iter,mean_mask_ratio,mean_noisy_spectrum_mae,mean_pred_spectrum_mae,aggregate_spectrum_mae_improvement_ratio,median_spectrum_mae_improvement_ratio,spectrum_improved_rate,mean_noisy_peak_error,mean_pred_peak_error,aggregate_peak_error_improvement_ratio,median_peak_error_improvement_ratio,peak_improved_rate,mean_clean_noise_floor,mean_pred_noise_floor,pred_to_clean_noise_floor_ratio,mean_pred_peak_keep_ratio,median_pred_peak_keep_ratio,valid_label_peak_sample_count,valid_label_peak_sample_rate,mean_label_peak_clean_mean,mean_label_peak_noisy_mean,mean_label_peak_pred_mean,aggregate_label_pred_peak_keep_ratio,mean_label_pred_peak_keep_ratio,median_label_pred_peak_keep_ratio,aggregate_label_noisy_peak_keep_ratio,mean_label_noisy_peak_keep_ratio,mean_label_peak_error_noisy,mean_label_peak_error_pred,mean_label_peak_error_improvement,label_peak_error_improved_rate,score
0.75,0.0001,2,0.1579694234913793,383.13804498859594,21.934117713729112,0.942751397308033,0.8513431673670124,0.825,293.361831799723,54.22421029861957,0.8151626952764659,0.5790472334292671,0.685,56.853570433748025,58.06176061658694,1.0212509113081443,0.9900334972342748,0.9447827006467878,200,1.0,743.8704107537037,953.2076310256223,704.331439367083,0.9468469631067069,0.9516117881105493,0.9523804327572862,1.2814162483755929,1.2758334866399497,284.7572725616781,60.48276579341395,224.27450676826413,0.68,2.5531122741104384
0.75,0.001,2,0.18481142241379309,383.13804498859594,21.556907908728554,0.9437359244515376,0.8507609200795462,0.825,293.361831799723,54.30848142391482,0.8148754352577433,0.5897318843796011,0.685,56.853570433748025,57.83171482823247,1.0172046256202025,0.9885674138757818,0.942299908352819,200,1.0,743.8704107537037,953.2076310256223,703.4292053585269,0.9456340717273578,0.9505648983742685,0.9509063932174824,1.2814162483755929,1.2758334866399497,284.7572725616781,60.39822238829276,224.35905017338533,0.675,2.5520961972056035
0.75,0.001,1,0.11541554418103449,383.13804498859594,21.988990578522927,0.9426081777413219,0.8506195614193794,0.825,293.361831799723,53.36039370102213,0.8181072385127078,0.5847596859913899,0.685,56.853570433748025,58.31406950744119,1.0256887837043602,0.9930875717886738,0.9442445243578068,200,1.0,743.8704107537037,953.2076310256223,705.5662268742299,0.9485069128631379,0.9532945572057813,0.9539804258181557,1.2814162483755929,1.2758334866399497,284.7572725616781,58.943212626714796,225.8140599349633,0.68,2.550213951242743
0.0,1e-05,1,0.08677936422413794,383.13804498859594,34.232167590323364,0.9106531756945665,0.88029566157398,0.935,293.361831799723,62.82717329589948,0.7858372614103686,0.2901516362441038,0.78,56.853570433748025,64.01614411917716,1.1259828297639767,1.0822749581596218,0.9615048175438216,200,1.0,743.8704107537037,953.2076310256223,708.0772964922834,0.9518825944089454,0.955218075550309,0.970981499679214,1.2814162483755929,1.2758334866399497,284.7572725616781,64.07461583192418,220.68265672975392,0.81,2.549888421480899
0.75,1e-05,2,0.14126414331896553,383.13804498859594,22.541088984357852,0.9411671869207644,0.8515435703280179,0.825,293.361831799723,54.25872507120588,0.8150450427094139,0.5750755078463481,0.68,56.853570433748025,58.375321840707905,1.026766153741095,0.9928340370578235,0.9482397137706533,200,1.0,743.8704107537037,953.2076310256223,705.2208056644962,0.9480425561623738,0.952827881996231,0.9555376905378707,1.2814162483755929,1.2758334866399497,284.7572725616781,60.11464272050136,224.6426298411767,0.68,2.547228915175901
0.75,0.0001,1,0.09824084051724138,383.13804498859594,22.518799640103826,0.9412253626737221,0.8509949167196529,0.825,293.361831799723,53.033589055602135,0.8192212370291989,0.5785604101880519,0.69,56.853570433748025,58.61836845125113,1.0310411114735465,0.9938459663280216,0.9514445627587477,200,1.0,743.8704107537037,953.2076310256223,706.7360205553975,0.9500794901081213,0.9548144496719664,0.9564417876778466,1.2814162483755929,1.2758334866399497,284.7572725616781,58.77018163256895,225.98709092910914,0.68,2.5449987008721418
0.75,1e-05,1,0.08677936422413794,383.13804498859594,23.237834227278967,0.9393486641923785,0.8509264555596545,0.825,293.361831799723,53.11510033215388,0.8189433846717478,0.5958443386952625,0.69,56.853570433748025,59.01234403424167,1.0379707656708963,1.001821875868892,0.9552535416186348,200,1.0,743.8704107537037,953.2076310256223,708.0794278943181,0.9518854596956995,0.9565956694202413,0.9607892598079972,1.2814162483755929,1.2758334866399497,284.7572725616781,58.14849278602382,226.60877977565426,0.68,2.537973567941724
0.5,1e-05,1,0.08677936422413794,383.13804498859594,25.61242742013245,0.9331509158248829,0.8823023381737708,0.855,293.361831799723,53.76376258769201,0.8167322508935098,0.5527406635633607,0.685,56.853570433748025,59.746475934947064,1.0508834445950965,1.0206989952143521,0.9571569630650913,200,1.0,743.8704107537037,953.2076310256223,707.6544144957297,0.9513141056097671,0.9555066780249899,0.9654009497751053,1.2814162483755929,1.2758334866399497,284.7572725616781,58.20104048647513,226.55623207520293,0.7,2.5377741492547763
0.25,1e-05,1,0.08677936422413794,383.13804498859594,29.34375485645134,0.9234120567240335,0.8780831228229977,0.89,293.361831799723,57.201756716985194,0.8050129549366988,0.43286461081241845,0.725,56.853570433748025,61.41010987439232,1.080145176562905,1.0482151428505866,0.9626875736227107,200,1.0,743.8704107537037,953.2076310256223,707.6569220031429,0.951317476502569,0.95506023508324,0.9699736122339231,1.2814162483755929,1.2758334866399497,284.7572725616781,60.325990901685856,224.43128165999224,0.73,2.5283271152443683
0.1,1e-05,1,0.08677936422413794,383.13804498859594,32.12146512220328,0.9161621625877446,0.874331967213428,0.905,293.361831799723,60.308996472747914,0.7944211211705255,0.3967265850102283,0.735,56.853570433748025,62.84537570590475,1.1053901316389447,1.067877254019251,0.962853396566109,200,1.0,743.8704107537037,953.2076310256223,707.8591114893992,0.9515892839079092,0.9550842553641974,0.9719471415256649,1.2814162483755929,1.2758334866399497,284.7572725616781,62.27965102329362,222.47762153838448,0.755,2.5208562863129975
1.0,1e-05,0,0.03512257543103448,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
1.0,1e-05,1,0.08677936422413794,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
1.0,1e-05,2,0.14126414331896553,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
1.0,0.0001,0,0.04166352370689655,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
1.0,0.0001,1,0.09824084051724138,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
