sample_id,tf_mae,spectrum_mae,noisy_spectrum_mae,pred_spectrum_mae,spectrum_mae_improvement,spectrum_mae_improvement_ratio,noisy_noise_floor,clean_noise_floor,pred_noise_floor,noise_floor_reduction,peak_error,noisy_peak_error,pred_peak_error,peak_error_improvement,peak_error_improvement_ratio,clean_peak_mean,pred_peak_keep_ratio,noisy_peak_keep_ratio,label_peak_clean_mean,label_peak_noisy_mean,label_peak_pred_mean,label_pred_peak_keep_ratio,label_noisy_peak_keep_ratio,label_peak_error_noisy,label_peak_error_pred,label_peak_error_improvement
210,0.05887480825185776,23.28544459616335,1689.0850177919137,23.28544459616335,1665.7995731957503,0.9862141666340728,1612.2990005587353,65.67691945687993,65.2745387315595,1547.0244618271759,93.24151448905543,1076.88733237794,93.24151448905543,983.6458178888846,0.9134157198384317,758.5466009459533,0.8770787261154719,2.41967195032579,596.4718417706516,1815.2032073261591,529.8689812060471,0.8883386341140747,3.043233695554936,1218.7313655555074,66.60286056460437,1152.1285049909031
1485,0.1689794361591339,102.11233912657444,1108.5497828148955,102.11233912657444,1006.4374436883211,0.9078865552909273,1312.880464733072,301.63505205216546,295.06314599394585,1017.817318739126,97.13384094856121,993.3690241992323,97.13384094856121,896.2351832506711,0.9022177674335455,1168.3636352231376,0.9208655310248866,1.3531464150439292,512.839485613293,1579.0049047505795,466.9567640522728,0.9105320029986572,3.078945652677823,1066.1654191372863,97.98200018730503,968.1834189499813
145,0.017143314704298973,11.7959706559249,63.17097877920686,11.7959706559249,51.37500812328196,0.8132691485254044,88.48673815670176,37.983436260799095,37.23284853402921,51.25388962267255,30.621262447502545,26.967241848795727,30.621262447502545,-3.6540205987068184,-0.1354984918070142,808.1507233930937,0.962109466017754,0.9666309253110964,1060.0872712024595,1030.737674525537,1027.3603497476531,0.9691280875227526,0.9723139806747879,29.3495966769226,32.726921454806416,-3.377324777883814
331,0.003380255773663521,1.8899727691277368,5.916373728181295,1.8899727691277368,4.026400959053558,0.6805521665872317,8.676323962050564,4.405714228508322,4.640431456616844,4.035892505433719,7.265738789408715,7.46323276134486,7.265738789408715,0.1974939719361446,0.026462255466430953,881.2982737569688,1.0082443583583058,1.008468452717522,698.8969852693268,702.515881012886,702.4702543416092,1.0051127264068902,1.0051780102358927,7.349824855307119,7.237235676826998,0.11258917848012118
88,0.011491761542856693,5.766861432987929,120.48170189795334,5.766861432987929,114.71484046496542,0.952134960395294,130.42997157127468,16.924934916494244,16.18449702195009,114.24547454932458,29.269357767614945,5.0287430102599915,29.269357767614945,-24.240614757354955,-4.820412319320666,535.6478767758775,0.945357091782403,1.0078997001934815,658.8930180001889,686.1507275091063,621.9155064039334,0.9438793391551086,1.041368945738183,57.23669935583163,36.97751159625546,20.25918775957617
1242,0.17773319780826569,104.48646098351063,365.88268603089716,104.48646098351063,261.39622504738657,0.7144263312457284,583.4393910057946,362.4051120713745,370.0612560008509,213.37813500494372,73.2027366868975,187.20004821481325,73.2027366868975,113.99731152791576,0.6089598406358481,1476.9013222489427,0.9504349169547572,1.107526571036739,608.2356921478662,987.261688981487,737.3179287234967,1.2122240411768697,1.6231564535372205,379.02599683362087,205.88815275043626,173.1378440831846
1278,0.05557263270020485,31.07042596799605,1784.5819614932514,31.07042596799605,1753.5115355252553,0.9825895214462451,1661.7041353242635,7.0919717837312355,15.233770291924312,1646.4703650323393,111.09933454772897,581.6015827349121,111.09933454772897,470.5022481871831,0.8089769047303867,822.7115655477637,0.8649595566658178,1.5752234345814184,552.0461653580041,1758.3909675954724,478.07353550044536,0.866002819149034,3.1852244937796983,1287.613759985472,73.97262985755883,1213.6411301279131
1603,0.017629003152251244,10.968566145706362,273.7957521581437,10.968566145706362,262.8271860124374,0.9599388739260976,261.79532772323853,4.64342916056009,7.72995083889283,254.0653768843457,101.66584728575434,231.10678897989806,101.66584728575434,129.4409416941437,0.5600914722821173,771.9815761465501,0.868305345066351,0.8989313791570774,745.6541055771428,805.3785953886066,694.8258996078607,0.9318340694577942,1.080096775924323,209.9334514542371,69.73722696974836,140.1962244844887
63,0.04340994730591774,27.37681727677031,534.6447859764875,27.37681727677031,507.26796869971713,0.9487943808770739,526.4162253628681,22.363085675571742,27.993552080756025,498.42267328211204,83.62020215367352,252.96641451205946,83.62020215367352,169.34621235838594,0.6694414856811469,741.830060995762,0.8872784933500407,1.3410031863261263,965.9811692590998,1182.6445631850725,882.1389221704213,0.913205091613758,1.2242935999385494,216.66339392597263,83.8422470886785,132.82114683729412
875,0.09740660339593887,58.46604640448136,330.7506483681824,58.46604640448136,272.28460196370105,0.8232322545913846,449.82636510827086,189.55954432434268,183.24694894665944,266.57941616161145,73.79124734596853,385.34731366816715,73.79124734596853,311.5560663221986,0.8085071707298519,818.192760503349,0.9098119038592174,1.1863528840945856,907.8588098109387,682.586225293832,805.0146734160242,0.8867179177163772,0.7518638558301596,451.0839859116474,130.62327884783238,320.460707063815
527,0.0052950698882341385,2.832852698804407,20.59531743504263,2.832852698804407,17.762464736238222,0.8624516127154053,25.668149529418685,6.36276560245032,6.569516956197495,19.098632573221188,24.478754524161484,24.551510663049765,24.478754524161484,0.07275613888828047,0.00296340782800706,788.3254787656357,0.9689484163793738,0.9688561243745507,541.1412625507212,515.3021904625729,524.282363908934,0.9688456604430401,0.9522507820483816,25.839072088148306,16.858898641787164,8.980173446361142
807,0.003280661767348647,2.3108991846353275,4.281289097232294,2.3108991846353275,1.9703899125969668,0.4602328569380554,7.708903365955736,5.4609723466809585,5.628069053380013,2.080834312575723,6.8865825204139055,6.903441887555573,6.8865825204139055,0.01685936714166747,0.0024421683294037506,752.3071135357272,0.990846048912062,0.9908236386930992,593.8788708401496,587.8045919078453,587.8266418737219,0.9898089841824719,0.9897718554564652,6.074278932304409,6.052228966427776,0.022049965876632882
155,0.03440973907709122,16.25860836261356,564.0262346074528,16.25860836261356,547.7676262448392,0.9711740210560789,549.5985448788832,6.840791685725647,16.86009012615119,532.7384547527321,5.243731627023096,418.46915200197674,5.243731627023096,413.2254203749536,0.9874692516713912,26.503761386726968,1.197848582716608,16.789047671231497,1027.5167641829694,1638.4893094786294,986.2482644954139,0.959836665321592,1.5946107806634913,610.97254529566,41.268499687555504,569.7040456081045
1755,3.848305277642794e-05,0.11597580474334178,0.0,0.11597580474334178,-0.11597580474334178,0.0,34.846684558319545,34.846684558319545,34.8106821155083,0.03600244281124532,0.02560547599180533,0.0,0.02560547599180533,-0.02560547599180533,0.0,143.04352382037612,0.999999340151649,1.0,676.0108776633346,676.0108776633346,676.0001583498436,0.999984143282534,1.0,0.0,0.012183350923777425,-0.012183350923777425
746,0.0126955546438694,6.082848879717282,177.199131996882,6.082848879717282,171.1162831171647,0.965672242232968,170.21027618552063,4.228308741339012,6.288997707131413,163.9212784783892,48.981424459292136,52.7058394320567,48.981424459292136,3.7244149727645635,0.07066418091235832,432.1059877061218,0.8866448837718843,0.8780256674714206,770.429243793086,656.6910343267125,682.746661330181,0.8861899607662688,0.8523703372078641,113.73820946637352,87.68258246290497,26.055627003468544
1223,0.12733760476112366,82.83746855742856,193.1482441951767,82.83746855742856,110.31077563774812,0.5711197432697285,316.9593321501802,216.76208288017165,223.46430386532728,93.49502828485294,83.30538157869914,215.50247528750563,83.30538157869914,132.1970937088065,0.6134365442087848,961.1295087570597,1.0866744604339849,1.224217936629784,507.465138007811,565.2101655442983,521.7108124779559,1.0280722229039616,1.1137911222102483,163.5459597262308,108.06269545257729,55.4832642736535
587,0.07177204638719559,39.397993536503066,1195.695235352212,39.397993536503066,1156.297241815709,0.9670501375503954,1161.5988790305064,9.051267733901621,35.351334091788594,1126.2475449387177,122.71110156963914,750.1479511657949,122.71110156963914,627.4368495961558,0.8364174675423222,803.0779965743844,0.847199024138282,1.691027071217573,860.3170744735111,1326.201514729022,731.8613970785675,0.8506879832955139,1.5415264372622368,612.2839266808022,128.45567739494345,483.82824928585876
196,0.10341114550828934,59.30320588381845,1791.3313318101896,59.30320588381845,1732.028125926371,0.9668943400750486,1730.231443866145,7.717629591411601,46.868446202289086,1683.3629976638558,24.74391514496176,532.5785562392189,24.74391514496176,507.8346410942571,0.9535394077454228,782.0390309330883,0.992469750867519,1.408368862498432,1000.272846327531,1528.3385898678896,993.9730039504345,0.9937018760428955,1.5279217020427323,847.8929936619045,21.408538773558973,826.4844548883455
958,0.1322222799062729,78.18955301253698,206.11185302657543,78.18955301253698,127.92230001403846,0.6206450436285416,320.17091000508015,201.19932830072807,208.55901774639415,111.611892258686,147.34496031627486,348.96114832596226,147.34496031627486,201.6161880096874,0.5777611317961364,732.137871939723,0.7987469765415908,0.8592317670765612,1079.5980555261483,1389.1165491635954,1370.8082316230075,1.269739441087578,1.2866978984012727,309.51849363744714,291.2101760968592,18.30831754058795
1519,0.05941503867506981,29.290853060667562,1000.529984797567,29.290853060667562,971.2391317368994,0.9707246624231918,976.1713091334303,12.518518901975916,30.05130908124769,946.1200000521826,60.35197033797135,1047.1365349200669,60.35197033797135,986.7845645820955,0.9423647553825649,780.5610083638772,0.9226812898783221,2.3415178617683647,1029.4289610749418,2115.747517576418,957.6737777270556,0.9302961291540132,2.055263255239225,1086.3185565014762,71.75518334788615,1014.5633731535901
