mean_noisy_spectrum_mae,mean_pred_spectrum_mae,aggregate_spectrum_mae_improvement_ratio,median_spectrum_mae_improvement_ratio,spectrum_improved_rate,mean_noisy_peak_error,mean_pred_peak_error,aggregate_peak_error_improvement_ratio,median_peak_error_improvement_ratio,peak_improved_rate,mean_clean_noise_floor,mean_pred_noise_floor,pred_to_clean_noise_floor_ratio,mean_pred_peak_keep_ratio,median_pred_peak_keep_ratio,valid_label_peak_sample_count,valid_label_peak_sample_rate,mean_label_peak_clean_mean,mean_label_peak_noisy_mean,mean_label_peak_pred_mean,aggregate_label_pred_peak_keep_ratio,mean_label_pred_peak_keep_ratio,median_label_pred_peak_keep_ratio,aggregate_label_noisy_peak_keep_ratio,mean_label_noisy_peak_keep_ratio,mean_label_peak_error_noisy,mean_label_peak_error_pred,mean_label_peak_error_improvement,label_peak_error_improved_rate
383.13804498859594,29.25936452561398,0.9236323176246178,0.892170783967225,0.945,293.361831799723,56.065315695369435,0.808886809332289,0.40624378974722763,0.805,56.853570433748025,61.237701784289236,1.0771126829343125,1.0471801341514928,0.9541759618022605,200,1.0,743.8704107537037,953.2076310256223,701.8979427049588,0.9435755644505102,0.9470303377903352,0.9583044876053779,1.2814162483755929,1.2758334866399497,284.7572725616781,61.13708879841003,223.62018376326807,0.825
